valid_time,wind,fm1000,fm100,gridmet_burning_index,gridmet_fm1000,gridmet_fm100,condition_1,condition_1_extreme,condition_2,spatial_ref,fire_name,saw_day,esaw_day,month,year,fire_year
2005-12-07,1.828913,8.25576707914672,4.395718509317311,56.29599870400014,6.966800019199983,4.972799995199982,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-08,1.5833712,8.051926618861174,3.993227780484283,51.89999960000007,6.814400009599988,4.827599990399978,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-09,2.5064917,7.855842881563904,5.210321989107991,0.0,7.150399929599995,6.847999775999998,True,False,1.0,0,Eaton,True,False,12,2005,2005
2005-12-10,2.469801,7.397251386235556,4.207543234906729,57.31999880000011,7.049199924799996,6.349599830399996,True,False,1.0,0,Eaton,True,False,12,2005,2005
2005-12-11,1.9178693,7.280185832449394,3.762155731627227,52.52800035200001,6.951599934399994,5.757599910399992,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-12,1.1814759,7.238855495580611,3.539612588439674,56.04799995199997,7.049199924799996,6.061599950399991,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-13,0.8832927,7.4280863320200545,5.24926263552539,46.84799915200011,7.100399929599995,6.485999920000009,False,False,0.0,0,Eaton,False,False,12,2005,2005
2005-12-14,1.2068912,7.469289072338979,5.720117070847776,50.715997904000176,7.113999959999987,6.539999960000007,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-15,1.9754524,7.308807797825278,4.761541867218818,49.967999152,7.049199924799997,6.347599990400004,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-16,1.2600553,6.689060865540265,3.922311635641298,53.56799955199993,6.843199924800002,6.31199992000003,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-17,1.1501162,6.736371165347597,5.955797293569976,52.52799915199995,6.899199924799997,7.281199924800013,False,False,0.0,0,Eaton,False,False,12,2005,2005
2005-12-18,0.9901103,7.004615503023759,7.474572222301907,48.35599870400009,7.200399929599994,8.747599894399993,False,False,0.0,0,Eaton,False,False,12,2005,2005
2005-12-19,1.4223077,7.202824987170677,7.71395755023533,45.975999904000034,7.401599934399993,9.321599894399974,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-20,2.4955125,7.105266799412324,6.459127770973829,47.53599990399999,7.399199924799997,8.16959993439998,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-21,2.0907044,6.937995919646816,5.138000716490814,52.98799995200002,7.255199924799992,6.65639992959999,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-22,0.97668386,6.859300025462234,4.597524919144154,57.00799955199999,7.246399889599997,6.469999959999981,False,False,0.5,0,Eaton,False,False,12,2005,2005
2005-12-23,1.3723825,6.575665013621175,4.861182270565766,58.77599790400012,7.200399929599995,7.287200004799968,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-24,2.2977319,6.2939124282663474,4.333368081723547,53.83599910400012,7.115199964799984,7.041999999999964,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-25,1.0421369,6.176706356608537,4.181242587559854,56.80799875200013,7.100399929599995,6.869200004799984,False,False,0.5,0,Eaton,False,False,12,2005,2005
2005-12-26,1.3433338,7.29347872788756,8.680348571091958,0.0,7.415199964799985,8.889199964799964,False,False,0.0,0,Eaton,False,False,12,2005,2005
2005-12-27,0.7889719,7.416522635723874,8.493507895621768,55.79599870400014,7.465199964799985,8.43959999039997,False,False,0.0,0,Eaton,False,False,12,2005,2005
2005-12-28,0.8502387,7.479809554108413,7.576402171088659,60.69599830400021,7.52119996479998,7.991999999999964,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-29,1.1884332,7.591230964589047,7.461505221621636,51.80799875200013,7.662399929599985,8.414000039999948,False,False,0.5,0,Eaton,False,False,12,2005,2005
2005-12-30,1.5854533,7.392023541759769,6.802628607356978,48.79599870400014,7.607599934399989,8.33319996479997,False,False,1.0,0,Eaton,False,False,12,2005,2005
2005-12-31,1.4753199,8.425475946640017,10.7071715583786,0.0,9.02119996479998,12.852799995199955,False,False,0.0,0,Eaton,False,False,12,2005,2005
2006-01-01,1.4223667,9.968358249844176,14.704957127978597,0.0,10.751599934399994,17.87040000959998,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-02,4.1434956,11.270996282814073,17.986720566486717,0.0,12.361599974399986,21.414400009599987,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-03,1.482015,12.30263907674191,18.26350055972521,0.0,13.915600014399985,23.20320016479996,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-04,2.2501485,12.442803657066271,15.200967895376946,32.84799915200011,14.045200084799964,19.07280019519995,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-05,3.4993584,12.388784515382085,11.734608788826018,46.38399905600009,14.030400049599974,15.160000119999951,True,False,1.0,0,Eaton,True,False,1,2006,2005
2006-01-06,3.1746051,12.157548723611711,9.056422339074691,41.19199924800022,13.83920008479997,11.864000159999954,True,False,1.0,0,Eaton,True,False,1,2006,2005
2006-01-07,1.1164259,11.762490534894232,8.049356646282199,38.74799875200017,13.290400089599968,9.907600110399958,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-08,2.2442799,11.288340622778444,7.303794214627729,47.25999880000016,12.791600094399966,9.110000119999954,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-09,3.1760764,10.534848848763392,6.526929394470294,54.25999880000016,12.190400089599969,8.408800115199956,True,False,1.0,0,Eaton,True,False,1,2006,2005
2006-01-10,2.4368196,10.099894832451108,5.552620114566206,42.779999600000174,11.73520004479997,7.804800075199957,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-11,1.5099161,10.045449808840749,5.409951524254398,41.24799875200017,11.645200084799963,7.063600110399953,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-12,1.6630745,10.152365903595772,6.073157693562074,38.14799835200024,11.795200084799966,8.254400225599923,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-13,2.2694585,10.028099352386398,5.441141309011926,42.25999880000016,11.80400011999996,8.091200220799935,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-14,1.3798835,11.09162438520001,10.118816118162796,0.0,12.285600094399973,11.641200244799933,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-15,1.5465839,11.12392048975408,10.55674778816532,45.8479991520001,12.405200124799958,13.7296002303999,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-16,2.5175586,10.55701582030175,8.432209907126069,55.367996752000415,12.055200124799958,12.058800195199916,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-17,2.042642,10.226304989269156,6.646326164772914,43.22799915200021,11.73640004959997,10.172000119999945,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-18,1.0555272,10.199328282231388,6.235997365779505,47.347997152000445,11.860000119999954,10.152800195199925,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-19,1.7127595,10.415050086014473,7.14007870425872,48.2359987040002,12.121200164799944,11.526400145599904,False,False,0.5,0,Eaton,False,False,1,2006,2005
2006-01-20,1.9691255,10.288168155698337,5.877979608303394,40.31599950400016,12.167200124799948,10.60080011519992,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-21,2.178085,9.550707819489546,4.885244080940749,44.69999880000021,11.722000119999944,9.710800155199912,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-22,2.9192142,9.077546183215482,4.169248502400244,60.60799795200026,11.353600094399956,8.859600150399913,True,False,1.0,0,Eaton,True,False,1,2006,2005
2006-01-23,4.140454,8.588163754457245,3.366420376404893,84.22799595200051,10.98080015519994,7.884000119999934,True,True,1.0,0,Eaton,True,True,1,2006,2005
2006-01-24,3.6942406,8.30988362158704,2.8262354836870687,65.41999720000038,10.717200124799948,7.132800115199936,True,True,1.0,0,Eaton,True,True,1,2006,2005
2006-01-25,1.198034,8.184509240025017,2.853390132472861,46.03999840000033,10.717200124799948,7.406000079999956,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-26,1.2014649,8.262686053579218,4.829273415994575,42.55999800000029,10.972000119999944,10.176400145599905,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-27,1.5524639,8.568056415343396,6.36601154892549,42.5879983520003,11.382800115199936,12.307200100799877,False,False,0.0,0,Eaton,False,False,1,2006,2005
2006-01-28,1.6466216,8.084753829156547,5.420190386129956,37.53999840000033,11.282800115199937,12.133200180799856,False,False,1.0,0,Eaton,False,False,1,2006,2005
2006-01-29,1.1078883,7.827536101232895,5.045022133072337,41.48799795200037,11.19000011999993,12.008800155199872,False,False,0.5,0,Eaton,False,False,1,2006,2005
2006-01-30,1.1703022,7.629628905307611,4.9835058759376105,36.63999880000026,11.19000011999993,11.870400225599868,False,False,0.5,0,Eaton,False,False,1,2006,2005
2006-01-31,1.1154006,7.597369324751412,5.08973276083907,38.39999760000042,11.340000119999928,12.134400305599858,False,False,0.5,0,Eaton,False,False,1,2006,2005
2006-09-01,1.4602187,2.996372105269017,0.7023739474819115,67.0919996479999,5.258399905600036,3.921199980800029,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-02,1.2999518,2.851416899410812,0.7503748266739084,68.63200004799988,5.158399905600035,3.637200020800016,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-03,1.4384729,2.702015464922658,0.3382648753583195,69.17999999999985,5.059599910400033,3.823599990400024,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-04,1.3462995,2.702559936535152,0.7600766833100181,65.61200044799992,5.059599910400033,4.074399945600023,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-05,1.3840888,2.5613200808947263,0.5915355731676059,64.30800075199977,5.0231999408000245,4.190399985600012,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-06,1.3831646,2.6980167185831254,1.4423278589851456,67.20800035199984,5.018399945600028,4.475599950400021,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-07,1.4131517,2.8510374739989883,2.1086144847865675,67.17999999999985,5.06439990560003,4.831599950400016,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-08,1.5729477,2.815758997679836,1.865403380150317,73.20799915199979,5.109599910400034,5.170399905600025,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-09,1.485632,2.6809192436066898,1.298956295462737,70.5999991999999,5.159599910400033,5.4791999408000205,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-10,1.112452,2.6218244368014414,1.0339347468803832,59.1199999999999,5.177999936000022,5.720399905600026,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-11,1.1667116,2.5139601798309754,0.9748783595919912,56.01999959999997,5.177999936000022,5.555599870400036,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-12,1.195199,2.379812705072724,0.4775894418325297,58.66000039999988,5.17919994080002,5.32919994080002,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-13,1.2061305,2.255328339043692,0.5483257982225137,66.28000039999978,5.17919994080002,5.1655999104000285,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-14,1.7993112,2.209950631871683,1.168888795749289,70.39999904000426,5.256799875200032,5.483199884800009,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-15,2.3387735,2.457342234340759,2.661653579819694,6.036024143995791,5.738399849600045,7.877999608000078,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-16,1.7326881,2.392964241902594,2.0534017512120704,57.93599830400001,5.759199884800029,7.604399713600063,False,False,1.0,0,Eaton,False,False,9,2006,2006
2006-09-17,1.8542712,2.344157754434931,1.4938089170606346,66.52399865599995,5.65919988480003,6.271999784000053,True,False,1.0,0,Eaton,True,False,9,2006,2006
2006-09-18,1.376929,2.2395937541491096,1.0750869549807496,68.27599990399978,5.557999880000031,5.13239984960005,False,False,1.0,0,Eaton,False,False,9,2006,2006
2006-09-19,1.6548965,2.2020796084600027,0.9456491657955114,85.07599790399988,5.5031998848000345,4.599999920000039,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-20,1.4209669,2.084247537354328,0.6415567392009107,74.64399865599984,5.548399889600038,4.995999880000042,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-21,1.4714646,1.967572749939796,0.6190528698586943,71.63999959999987,5.54719988480004,5.094799875200044,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-22,1.4747484,1.8713805430570225,0.8759212182285805,62.335999903999735,5.501999880000037,5.900399825600038,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-23,2.0251727,1.825568750663325,0.8227138261198068,72.61599830399985,5.501999880000037,5.994399825600044,True,False,1.0,0,Eaton,True,False,9,2006,2006
2006-09-24,1.5650202,1.8092956081499283,0.7779683424981673,61.73599950399979,5.515599910400028,5.786799795200047,False,False,1.0,0,Eaton,False,False,9,2006,2006
2006-09-25,1.7230461,1.777521485114189,0.8783069337531837,63.0879991519999,5.593199844800042,5.694399825600044,False,False,1.0,0,Eaton,False,False,9,2006,2006
2006-09-26,1.208924,1.7704782943740422,0.9475113807141274,61.5879991519999,5.653199884800035,5.895599830400043,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-27,1.151295,1.6946516892593009,0.6849888422954618,57.16799995199986,5.697999840000039,5.860399865600032,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-28,1.2000623,1.8403255969788803,2.2801356929669407,58.1199999999999,5.697999840000039,5.805599870400036,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-29,1.2020762,1.834079051458675,2.447937602393619,66.13999959999987,5.506799875200033,5.26439990560003,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-09-30,1.212281,1.953456980852938,2.9868896472884288,67.09999919999989,5.420399905600025,4.909599910400034,False,False,0.0,0,Eaton,False,False,9,2006,2006
2006-10-01,0.9443457,2.295954159008238,4.317426651759504,69.23999528000112,5.421599910400023,4.978399985600021,False,False,0.0,0,Eaton,False,False,10,2006,2006
2006-10-02,1.2621505,3.814546467012257,9.30794807495456,36.467999152,5.666799915200027,6.485599990400015,False,False,0.0,0,Eaton,False,False,10,2006,2006
2006-10-03,1.4368788,4.388404515802573,10.88414130617566,63.53599870399994,5.901999880000036,7.386799995200013,False,False,0.0,0,Eaton,False,False,10,2006,2006
2006-10-04,1.3760357,4.94507608087291,11.872583836039151,63.975998703999984,6.016799915200027,7.880799995200018,False,False,0.0,0,Eaton,False,False,10,2006,2006
2006-10-05,1.4779525,5.190558358767339,10.97744684583002,62.94799835199999,6.151999880000037,7.861999920000029,False,False,0.0,0,Eaton,False,False,10,2006,2006
2006-10-06,1.5749907,5.76948014979411,12.600247268991144,59.39199884800003,6.256799875200033,8.461999920000029,False,False,0.0,0,Eaton,False,False,10,2006,2006
2006-10-07,1.088783,6.32176168924854,13.316104744050616,48.57599910399992,6.451999880000036,8.775599950400021,False,False,0.0,0,Eaton,False,False,10,2006,2006
